rank,term,n_tokens,freq
1,"two dimensional",2,2050
2,"first order",2,1968
3,"magnetic field",2,1882
4,"standard model",2,1823
5,"large scale",2,1703
6,"large number",2,1488
7,"three dimensional",2,1465
8,"proposed algorithm",2,1301
9,"many applications",2,1121
10,"non linear",2,1116
11,"numerical simulations",2,1096
12,"high energy",2,1067
13,"real time",2,1063
14,"quantum systems",2,1041
15,"higher order",2,1020
16,"data set",2,991
17,"experimental data",2,977
18,"new class",2,969
19,"finite dimensional",2,966
20,"general framework",2,951
21,"non local",2,890
22,"special case",2,849
23,"second order",2,848
24,"ground state",2,838
25,"field theory",2,832
26,"sufficient conditions",2,776
27,"upper bound",2,764
28,"large class",2,763
29,"new physics",2,760
30,"two types",2,760
31,"phase transition",2,757
32,"dynamical systems",2,754
33,"high resolution",2,751
34,"phase space",2,731
35,"high level",2,707
36,"time evolution",2,694
37,"long time",2,692
38,"model independent",2,684
39,"space time",2,662
40,"high quality",2,652
41,"deep learning",2,647
42,"time dependent",2,640
43,"non zero",2,635
44,"quantum mechanics",2,629
45,"vector space",2,627
46,"machine learning",2,627
47,"physical properties",2,620
48,"low temperature",2,617
49,"high performance",2,615
50,"electronic properties",2,601
51,"time scale",2,600
52,"strong coupling",2,593
53,"theoretical analysis",2,590
54,"long range",2,587
55,"general relativity",2,578
56,"low mass",2,578
57,"stellar mass",2,567
58,"boundary conditions",2,567
59,"lower bound",2,566
60,"parameter space",2,557
61,"open problem",2,550
62,"topological properties",2,548
63,"initial data",2,546
64,"spectral analysis",2,546
65,"optimization problem",2,543
66,"two classes",2,532
67,"power law",2,531
68,"initial state",2,526
69,"non trivial",2,526
70,"differential equations",2,524
71,"phys rev",2,522
72,"least two",2,516
73,"energy density",2,515
74,"quantum information",2,500
75,"perturbation theory",2,495
76,"dark matter",2,480
77,"state space",2,480
78,"arbitrary number",2,479
79,"critical point",2,477
80,"representation theory",2,474
81,"fixed point",2,472
82,"exact solution",2,470
83,"two dimensions",2,466
84,"numerical solution",2,462
85,"upper bounds",2,460
86,"optimal solution",2,455
87,"real world",2,449
88,"two body",2,447
89,"information theory",2,446
90,"two component",2,443
91,"sufficient condition",2,441
92,"scalar field",2,440
93,"dynamical properties",2,435
94,"order parameter",2,435
95,"monte carlo",2,435
96,"random variables",2,435
97,"leading order",2,435
98,"electric field",2,429
99,"complex networks",2,429
100,"two step",2,425
101,"closed form",2,424
102,"numerical methods",2,423
103,"black hole",2,422
104,"optical properties",2,421
105,"finite size",2,417
106,"system size",2,414
107,"initial conditions",2,413
108,"energy spectra",2,402
109,"asymptotic behavior",2,402
110,"low energy",2,402
111,"non smooth",2,400
112,"statistical properties",2,398
113,"dynamical system",2,395
114,"high dimensional",2,394
115,"single mode",2,393
116,"time series",2,393
117,"wave function",2,392
118,"training data",2,391
119,"quantum correlations",2,390
120,"distribution function",2,390
121,"final state",2,388
122,"computational complexity",2,387
123,"binary system",2,386
124,"probability distribution",2,386
125,"physical systems",2,384
126,"value problem",2,384
127,"mean field",2,384
128,"invariant under",2,380
129,"bound state",2,380
130,"lower bounds",2,377
131,"potential applications",2,376
132,"ground states",2,376
133,"single particle",2,373
134,"first principles",2,372
135,"non equilibrium",2,370
136,"electronic states",2,370
137,"room temperature",2,367
138,"art performance",2,366
139,"neural networks",2,365
140,"energy distribution",2,363
141,"dark energy",2,362
142,"infinite number",2,361
143,"many body",2,361
144,"stability analysis",2,360
145,"minimum number",2,360
146,"self consistent",2,359
147,"angular momentum",2,358
148,"finite element",2,356
149,"finite fields",2,356
150,"markov chain",2,356
151,"cosmological models",2,355
152,"galaxy formation",2,354
153,"strongly coupled",2,352
154,"social network",2,350
155,"statistical analysis",2,347
156,"particle physics",2,346
157,"band structure",2,345
158,"small values",2,344
159,"high precision",2,344
160,"early universe",2,343
161,"similar result",2,343
162,"detailed analysis",2,342
163,"effective mass",2,342
164,"objective function",2,341
165,"finitely generated",2,340
166,"experimental measurements",2,339
167,"metric spaces",2,339
168,"light curves",2,336
169,"data sets",2,336
170,"free energy",2,336
171,"steady state",2,335
172,"polynomial time",2,334
173,"second part",2,333
174,"vertex set",2,331
175,"control over",2,331
176,"low power",2,330
177,"total number",2,330
