rank,term,n_tokens,freq
1,"two dimensional",2,2426
2,"first order",2,2110
3,"new approach",2,1987
4,"standard model",2,1838
5,"large number",2,1666
6,"magnetic field",2,1632
7,"field theory",2,1363
8,"proposed algorithm",2,1222
9,"quantum systems",2,1216
10,"non linear",2,1140
11,"ground state",2,1100
12,"new class",2,1022
13,"low energy",2,1001
14,"many applications",2,998
15,"large scale",2,982
16,"experimental data",2,945
17,"second order",2,876
18,"data set",2,859
19,"non zero",2,837
20,"space time",2,834
21,"lower bound",2,817
22,"high energy",2,816
23,"dark matter",2,801
24,"special case",2,793
25,"non local",2,781
26,"sufficient conditions",2,778
27,"high resolution",2,777
28,"phase transition",2,759
29,"dynamical system",2,752
30,"numerical simulations",2,750
31,"three dimensional",2,695
32,"long range",2,692
33,"general framework",2,676
34,"phase space",2,660
35,"time evolution",2,659
36,"two types",2,659
37,"high performance",2,634
38,"finite dimensional",2,631
39,"model independent",2,624
40,"non trivial",2,618
41,"physical systems",2,604
42,"parameter space",2,597
43,"new physics",2,590
44,"real time",2,589
45,"time dependent",2,578
46,"optimization problem",2,573
47,"two dimensions",2,561
48,"higher order",2,558
49,"two classes",2,555
50,"large class",2,550
51,"general relativity",2,549
52,"phase transitions",2,537
53,"phys rev",2,522
54,"machine learning",2,521
55,"energy density",2,519
56,"least two",2,516
57,"time scale",2,516
58,"physical properties",2,515
59,"distribution function",2,514
60,"arbitrary number",2,512
61,"initial conditions",2,509
62,"open problem",2,508
63,"two component",2,504
64,"electronic structure",2,504
65,"optical properties",2,502
66,"strong coupling",2,501
67,"boundary conditions",2,500
68,"infinite dimensional",2,495
69,"detailed analysis",2,491
70,"power law",2,489
71,"lower bounds",2,486
72,"numerical solutions",2,477
73,"electronic states",2,477
74,"four dimensional",2,470
75,"finite size",2,446
76,"cosmological models",2,445
77,"quantum correlations",2,440
78,"theoretical analysis",2,439
79,"initial data",2,435
80,"fixed point",2,434
81,"statistical properties",2,431
82,"upper bound",2,430
83,"high quality",2,428
84,"non equilibrium",2,425
85,"small scale",2,425
86,"optimal solution",2,425
87,"wave equation",2,424
88,"low temperature",2,423
89,"quantum mechanics",2,418
